"Rank","Team","Record","Points","PV.Rank","Voter","Week"
12,"Texas","1-0",743,"-","ross-dellenger","Week 2"
13,"Notre Dame","0-1",528,"10","ross-dellenger","Week 2"
14,"Tennessee","1-0",573,"9","ross-dellenger","Week 2"
15,"Wisconsin","1-0",759,"-","ross-dellenger","Week 2"
16,"Miami","1-0",137,"-","ross-dellenger","Week 2"
17,"Iowa","1-0",588,"17","ross-dellenger","Week 2"
18,"Mississippi","0-1",493,"11","ross-dellenger","Week 2"
19,"TCU","1-0",635,"13","ross-dellenger","Week 2"
20,"LSU","0-1",423,"5","ross-dellenger","Week 2"
21,"Oregon","1-0",242,"24","ross-dellenger","Week 2"
22,"Michigan State","1-0",722,"12","ross-dellenger","Week 2"
23,"Texas A&M","1-0",477,"-","ross-dellenger","Week 2"
24,"Florida","1-0",117,"25","ross-dellenger","Week 2"
25,"Oklahoma State","1-0",409,"21","ross-dellenger","Week 2"
1,"Alabama","1-0",1518,"1","sam-mckewon","Week 2"
2,"Florida State","1-0",1413,"4","sam-mckewon","Week 2"
3,"Ohio State","1-0",1324,"6","sam-mckewon","Week 2"
4,"Clemson","1-0",1416,"2","sam-mckewon","Week 2"
5,"Washington","1-0",884,"14","sam-mckewon","Week 2"
6,"Michigan","1-0",1261,"7","sam-mckewon","Week 2"
7,"Houston","1-0",1243,"15","sam-mckewon","Week 2"
8,"Georgia","1-0",877,"18","sam-mckewon","Week 2"
9,"Miami","1-0",137,"-","sam-mckewon","Week 2"
10,"Louisville","1-0",686,"19","sam-mckewon","Week 2"
11,"Wisconsin","1-0",759,"-","sam-mckewon","Week 2"
12,"Iowa","1-0",588,"17","sam-mckewon","Week 2"
13,"Tennessee","1-0",573,"9","sam-mckewon","Week 2"
14,"Texas","1-0",743,"-","sam-mckewon","Week 2"
15,"Notre Dame","0-1",528,"10","sam-mckewon","Week 2"
16,"LSU","0-1",423,"5","sam-mckewon","Week 2"
17,"Texas A&M","1-0",477,"-","sam-mckewon","Week 2"
18,"UCLA","0-1",62,"-","sam-mckewon","Week 2"
19,"Mississippi","0-1",493,"11","sam-mckewon","Week 2"
20,"San Diego State","1-0",37,"-","sam-mckewon","Week 2"
21,"Oklahoma State","1-0",409,"21","sam-mckewon","Week 2"
22,"Oklahoma","0-1",664,"3","sam-mckewon","Week 2"
23,"Boise State","1-0",50,"-","sam-mckewon","Week 2"
24,"Stanford","1-0",1140,"8","sam-mckewon","Week 2"
25,"Colorado","1-0",1,"-","sam-mckewon","Week 2"
1,"Alabama","1-0",1518,"1","scott-hamilton","Week 2"
2,"Clemson","1-0",1416,"2","scott-hamilton","Week 2"
3,"Florida State","1-0",1413,"4","scott-hamilton","Week 2"
4,"Ohio State","1-0",1324,"6","scott-hamilton","Week 2"
5,"Michigan","1-0",1261,"7","scott-hamilton","Week 2"
6,"Stanford","1-0",1140,"8","scott-hamilton","Week 2"
7,"Houston","1-0",1243,"15","scott-hamilton","Week 2"
8,"Tennessee","1-0",573,"9","scott-hamilton","Week 2"
9,"Washington","1-0",884,"14","scott-hamilton","Week 2"
10,"Louisville","1-0",686,"19","scott-hamilton","Week 2"
11,"Michigan State","1-0",722,"12","scott-hamilton","Week 2"
12,"Oklahoma","0-1",664,"3","scott-hamilton","Week 2"
13,"TCU","1-0",635,"13","scott-hamilton","Week 2"
14,"Georgia","1-0",877,"18","scott-hamilton","Week 2"
15,"Iowa","1-0",588,"17","scott-hamilton","Week 2"
16,"Oklahoma State","1-0",409,"21","scott-hamilton","Week 2"
17,"Mississippi","0-1",493,"11","scott-hamilton","Week 2"
18,"Texas","1-0",743,"-","scott-hamilton","Week 2"
19,"Notre Dame","0-1",528,"10","scott-hamilton","Week 2"
20,"LSU","0-1",423,"5","scott-hamilton","Week 2"
21,"Baylor","1-0",296,"23","scott-hamilton","Week 2"
22,"Pittsburgh","1-0",7,"-","scott-hamilton","Week 2"
23,"Texas A&M","1-0",477,"-","scott-hamilton","Week 2"
24,"Wisconsin","1-0",759,"-","scott-hamilton","Week 2"
25,"Florida","1-0",117,"25","scott-hamilton","Week 2"
1,"Michigan","1-0",1261,"7","scott-wolf","Week 2"
2,"Alabama","1-0",1518,"1","scott-wolf","Week 2"
3,"Clemson","1-0",1416,"2","scott-wolf","Week 2"
4,"Houston","1-0",1243,"15","scott-wolf","Week 2"
5,"Ohio State","1-0",1324,"6","scott-wolf","Week 2"
6,"Florida State","1-0",1413,"4","scott-wolf","Week 2"
7,"Michigan State","1-0",722,"12","scott-wolf","Week 2"
8,"Wisconsin","1-0",759,"-","scott-wolf","Week 2"
9,"Georgia","1-0",877,"18","scott-wolf","Week 2"
10,"TCU","1-0",635,"13","scott-wolf","Week 2"
11,"Stanford","1-0",1140,"8","scott-wolf","Week 2"
12,"Washington","1-0",884,"14","scott-wolf","Week 2"
13,"Texas","1-0",743,"-","scott-wolf","Week 2"
14,"Iowa","1-0",588,"17","scott-wolf","Week 2"
15,"LSU","0-1",423,"5","scott-wolf","Week 2"
16,"Mississippi","0-1",493,"11","scott-wolf","Week 2"
17,"Oklahoma State","1-0",409,"21","scott-wolf","Week 2"
18,"Louisville","1-0",686,"19","scott-wolf","Week 2"
19,"Notre Dame","0-1",528,"10","scott-wolf","Week 2"
20,"Texas A&M","1-0",477,"-","scott-wolf","Week 2"
21,"Oregon","1-0",242,"24","scott-wolf","Week 2"
22,"Tennessee","1-0",573,"9","scott-wolf","Week 2"
23,"Florida","1-0",117,"25","scott-wolf","Week 2"
24,"Baylor","1-0",296,"23","scott-wolf","Week 2"
25,"Miami","1-0",137,"-","scott-wolf","Week 2"
1,"Alabama","1-0",1518,"1","steve-batterson","Week 2"
2,"Clemson","1-0",1416,"2","steve-batterson","Week 2"
3,"Ohio State","1-0",1324,"6","steve-batterson","Week 2"
4,"Stanford","1-0",1140,"8","steve-batterson","Week 2"
5,"Michigan","1-0",1261,"7","steve-batterson","Week 2"
6,"Florida State","1-0",1413,"4","steve-batterson","Week 2"
7,"Houston","1-0",1243,"15","steve-batterson","Week 2"
8,"Washington","1-0",884,"14","steve-batterson","Week 2"
9,"Tennessee","1-0",573,"9","steve-batterson","Week 2"
10,"Oklahoma","0-1",664,"3","steve-batterson","Week 2"
11,"Texas","1-0",743,"-","steve-batterson","Week 2"
12,"Michigan State","1-0",722,"12","steve-batterson","Week 2"
13,"Georgia","1-0",877,"18","steve-batterson","Week 2"
14,"Iowa","1-0",588,"17","steve-batterson","Week 2"
15,"Wisconsin","1-0",759,"-","steve-batterson","Week 2"
16,"Oregon","1-0",242,"24","steve-batterson","Week 2"
17,"TCU","1-0",635,"13","steve-batterson","Week 2"
18,"LSU","0-1",423,"5","steve-batterson","Week 2"
19,"Notre Dame","0-1",528,"10","steve-batterson","Week 2"
20,"Baylor","1-0",296,"23","steve-batterson","Week 2"
21,"Mississippi","0-1",493,"11","steve-batterson","Week 2"
22,"Louisville","1-0",686,"19","steve-batterson","Week 2"
23,"Oklahoma State","1-0",409,"21","steve-batterson","Week 2"
24,"Florida","1-0",117,"25","steve-batterson","Week 2"
25,"Texas A&M","1-0",477,"-","steve-batterson","Week 2"
1,"Alabama","1-0",1518,"1","steve-wiseman","Week 2"
2,"Clemson","1-0",1416,"2","steve-wiseman","Week 2"
3,"Florida State","1-0",1413,"4","steve-wiseman","Week 2"
4,"Ohio State","1-0",1324,"6","steve-wiseman","Week 2"
5,"Houston","1-0",1243,"15","steve-wiseman","Week 2"
6,"Michigan","1-0",1261,"7","steve-wiseman","Week 2"
7,"Stanford","1-0",1140,"8","steve-wiseman","Week 2"
8,"Michigan State","1-0",722,"12","steve-wiseman","Week 2"
9,"Georgia","1-0",877,"18","steve-wiseman","Week 2"
10,"Texas","1-0",743,"-","steve-wiseman","Week 2"
11,"Louisville","1-0",686,"19","steve-wiseman","Week 2"
12,"Washington","1-0",884,"14","steve-wiseman","Week 2"
13,"TCU","1-0",635,"13","steve-wiseman","Week 2"
14,"Tennessee","1-0",573,"9","steve-wiseman","Week 2"
15,"Oklahoma","0-1",664,"3","steve-wiseman","Week 2"
16,"Notre Dame","0-1",528,"10","steve-wiseman","Week 2"
17,"Wisconsin","1-0",759,"-","steve-wiseman","Week 2"
18,"Iowa","1-0",588,"17","steve-wiseman","Week 2"
19,"Mississippi","0-1",493,"11","steve-wiseman","Week 2"
20,"LSU","0-1",423,"5","steve-wiseman","Week 2"
21,"Texas A&M","1-0",477,"-","steve-wiseman","Week 2"
22,"Oklahoma State","1-0",409,"21","steve-wiseman","Week 2"
23,"Oregon","1-0",242,"24","steve-wiseman","Week 2"
24,"UCLA","0-1",62,"-","steve-wiseman","Week 2"
25,"Florida","1-0",117,"25","steve-wiseman","Week 2"
1,"Alabama","1-0",1518,"1","tom-murphy","Week 2"
2,"Clemson","1-0",1416,"2","tom-murphy","Week 2"
3,"Ohio State","1-0",1324,"6","tom-murphy","Week 2"
4,"Florida State","1-0",1413,"4","tom-murphy","Week 2"
5,"Michigan","1-0",1261,"7","tom-murphy","Week 2"
6,"Stanford","1-0",1140,"8","tom-murphy","Week 2"
7,"Houston","1-0",1243,"15","tom-murphy","Week 2"
8,"Wisconsin","1-0",759,"-","tom-murphy","Week 2"
9,"Louisville","1-0",686,"19","tom-murphy","Week 2"
10,"TCU","1-0",635,"13","tom-murphy","Week 2"
11,"Georgia","1-0",877,"18","tom-murphy","Week 2"
12,"Florida","1-0",117,"25","tom-murphy","Week 2"
13,"Michigan State","1-0",722,"12","tom-murphy","Week 2"
14,"Baylor","1-0",296,"23","tom-murphy","Week 2"
15,"Texas","1-0",743,"-","tom-murphy","Week 2"
16,"Washington","1-0",884,"14","tom-murphy","Week 2"
17,"Oklahoma State","1-0",409,"21","tom-murphy","Week 2"
18,"Tennessee","1-0",573,"9","tom-murphy","Week 2"
19,"Iowa","1-0",588,"17","tom-murphy","Week 2"
20,"Miami","1-0",137,"-","tom-murphy","Week 2"
21,"Notre Dame","0-1",528,"10","tom-murphy","Week 2"
22,"Texas A&M","1-0",477,"-","tom-murphy","Week 2"
23,"LSU","0-1",423,"5","tom-murphy","Week 2"
24,"Oregon","1-0",242,"24","tom-murphy","Week 2"
25,"Oklahoma","0-1",664,"3","tom-murphy","Week 2"
1,"Alabama","1-0",1518,"1","tony-parks","Week 2"
2,"Florida State","1-0",1413,"4","tony-parks","Week 2"
3,"Ohio State","1-0",1324,"6","tony-parks","Week 2"
4,"Clemson","1-0",1416,"2","tony-parks","Week 2"
5,"Houston","1-0",1243,"15","tony-parks","Week 2"
6,"Michigan","1-0",1261,"7","tony-parks","Week 2"
7,"Stanford","1-0",1140,"8","tony-parks","Week 2"
8,"Washington","1-0",884,"14","tony-parks","Week 2"
9,"Georgia","1-0",877,"18","tony-parks","Week 2"
10,"Baylor","1-0",296,"23","tony-parks","Week 2"
11,"Oklahoma State","1-0",409,"21","tony-parks","Week 2"
12,"Louisville","1-0",686,"19","tony-parks","Week 2"
13,"Mississippi","0-1",493,"11","tony-parks","Week 2"
14,"Oklahoma","0-1",664,"3","tony-parks","Week 2"
15,"Michigan State","1-0",722,"12","tony-parks","Week 2"
16,"LSU","0-1",423,"5","tony-parks","Week 2"
17,"Oregon","1-0",242,"24","tony-parks","Week 2"
18,"Texas","1-0",743,"-","tony-parks","Week 2"
19,"Notre Dame","0-1",528,"10","tony-parks","Week 2"
20,"TCU","1-0",635,"13","tony-parks","Week 2"
21,"Wisconsin","1-0",759,"-","tony-parks","Week 2"
22,"Miami","1-0",137,"-","tony-parks","Week 2"
23,"Iowa","1-0",588,"17","tony-parks","Week 2"
24,"Texas A&M","1-0",477,"-","tony-parks","Week 2"
25,"North Carolina","0-1",23,"-","tony-parks","Week 2"
